0.81697 0.856879
0.571848 0.426719
0.326725 0.996559
0.0816029 0.566399
0.836481 0.13624
0.591358 0.70608
0.346236 0.27592
0.101114 0.845761
0.855991 0.415601
0.610869 0.985441
0.365747 0.555281
0.120624 0.125122
0.875502 0.694962
0.63038 0.264802
0.385257 0.834643
0.140135 0.404483
0.895013 0.974323
0.64989 0.544164
0.404768 0.114004
0.159646 0.683844
0.914523 0.253684
0.669401 0.823525
0.424279 0.393365
0.179156 0.963205
0.934034 0.533046
0.688912 0.102886
0.443789 0.672726
0.198667 0.242566
0.953545 0.812407
0.708422 0.382247
0.4633 0.952087
0.218178 0.521928
0.973055 0.0917679
0.727933 0.661608
0.482811 0.231448
0.237688 0.801289
0.992566 0.371129
0.747444 0.940969
0.502321 0.51081
0.257199 0.0806499
0.0120765 0.65049
0.766954 0.220331
0.521832 0.790171
0.27671 0.360011
0.0315872 0.929851
0.786465 0.499692
0.541343 0.069532
0.29622 0.639372
0.0510979 0.209213
0.805976 0.779053
0.560853 0.348893
0.315731 0.918733
0.0706085 0.488574
0.825486 0.058414
0.580364 0.628254
0.335242 0.198095
0.0901192 0.767935
0.844997 0.337775
0.599875 0.907615
0.354752 0.477456
0.10963 0.047296
0.864508 0.617136
0.619385 0.186977
0.374263 0.756817
0.129141 0.326657
0.884018 0.896497
0.638896 0.466338
0.393774 0.0361781
0.148651 0.606018
0.903529 0.175859
0.658407 0.745699
0.413284 0.315539
0.168162 0.88538
0.92304 0.45522
0.677917 0.0250601
0.432795 0.5949
0.187673 0.164741
0.94255 0.734581
0.697428 0.304421
0.452306 0.874262
0.207183 0.444102
0.962061 0.0139421
0.716939 0.583782
0.471816 0.153623
0.226694 0.723463
0.981572 0.293303
0.736449 0.863144
0.491327 0.432984
0.246205 0.00282418
0.00108218 0.572664
0.75596 0.142505
0.510838 0.712345
0.265715 0.282185
0.0205928 0.852026
0.775471 0.421866
0.530348 0.991706
0.285226 0.561547
0.0401035 0.131387
0.794981 0.701227
0.549859 0.271067
0.304737 0.840908
0.0596142 0.410748
0.814492 0.980588
0.56937 0.550429
0.324247 0.120269
0.0791248 0.690109
0.834003 0.259949
0.58888 0.82979
0.343758 0.39963
0.0986355 0.96947
0.853513 0.539311
0.608391 0.109151
0.363269 0.678991
0.118146 0.248831
0.873024 0.818672
0.627902 0.388512
0.382779 0.958352
0.137657 0.528193
0.892535 0.0980329
0.647412 0.667873
0.40229 0.237713
0.157168 0.807554
0.912045 0.377394
0.666923 0.947234
0.421801 0.517075
0.176678 0.0869149
0.931556 0.656755
0.686433 0.226596
0.441311 0.796436
0.196189 0.366276
0.951066 0.936116
0.705944 0.505957
0.460822 0.075797
0.215699 0.645637
0.970577 0.215478
0.725455 0.785318
0.480332 0.355158
0.23521 0.924998
0.990088 0.494839
0.744965 0.064679
0.499843 0.634519
0.254721 0.20436
0.00959849 0.7742
0.764476 0.34404
0.519354 0.91388
0.274231 0.483721
0.0291092 0.0535611
0.783987 0.623401
0.538864 0.193242
0.293742 0.763082
0.0486198 0.332922
0.803497 0.902763
0.558375 0.472603
0.313253 0.0424431
0.0681305 0.612283
0.823008 0.182124
0.577886 0.751964
0.332763 0.321804
0.0876412 0.891645
0.842519 0.461485
0.597396 0.0313251
0.352274 0.601165
0.107152 0.171006
0.862029 0.740846
0.616907 0.310686
0.371785 0.880527
0.126662 0.450367
0.88154 0.0202072
0.636418 0.590047
0.391295 0.159888
0.146173 0.729728
0.901051 0.299568
0.655928 0.869409
0.410806 0.439249
0.165684 0.0090892
0.920561 0.578929
0.675439 0.14877
0.430317 0.71861
0.185194 0.28845
0.940072 0.858291
0.69495 0.428131
0.449827 0.997971
0.204705 0.567812
0.959583 0.137652
0.71446 0.707492
0.469338 0.277332
0.224216 0.847173
0.979093 0.417013
0.733971 0.986853
0.488849 0.556694
0.243726 0.126534
0.998604 0.696374
0.753482 0.266214
0.508359 0.836055
0.263237 0.405895
0.0181148 0.975735
0.772992 0.545576
0.52787 0.115416
0.282748 0.685256
0.0376255 0.255096
0.792503 0.824937
0.547381 0.394777
0.302258 0.964617
0.0571361 0.534458
0.812014 0.104298
0.566891 0.674138
0.321769 0.243979
0.0766468 0.813819
0.831524 0.383659
0.586402 0.953499
0.34128 0.52334
0.0961575 0.09318
0.851035 0.66302
0.605913 0.232861
0.36079 0.802701
0.115668 0.372541
0.870546 0.942381
0.625423 0.512222
0.380301 0.082062
0.135179 0.651902
0.890056 0.221743
0.644934 0.791583
0.399812 0.361423
0.154689 0.931263
0.909567 0.501104
0.664445 0.070944
0.419322 0.640784
0.1742 0.210625
0.929078 0.780465
0.683955 0.350305
0.438833 0.920145
0.193711 0.489986
0.948588 0.0598261
0.703466 0.629666
0.458344 0.199507
0.213221 0.769347
0.968099 0.339187
0.722977 0.909028
0.477854 0.478868
0.232732 0.0487081
0.98761 0.618548
0.742487 0.188389
0.497365 0.758229
0.252243 0.328069
0.00712045 0.89791
0.761998 0.46775
0.516876 0.0375902
0.271753 0.60743
0.0266311 0.177271
0.781509 0.747111
0.536386 0.316951
0.291264 0.886792
0.0461418 0.456632
0.801019 0.0264722
0.555897 0.596312
0.310775 0.166153
0.0656524 0.735993
0.82053 0.305833
0.575408 0.875674
0.330285 0.445514
0.0851631 0.0153542
0.840041 0.585195
0.594918 0.155035
0.349796 0.724875
0.104674 0.294715
0.859551 0.864556
0.614429 0.434396
0.369307 0.00423627
0.124184 0.574077
0.879062 0.143917
0.63394 0.713757
0.388817 0.283597
0.143695 0.853438
0.898573 0.423278
0.65345 0.993118
0.408328 0.562959
0.163206 0.132799
0.918083 0.702639
0.672961 0.272479
0.427839 0.84232
0.182716 0.41216
0.937594 0.982
0.692472 0.551841
0.447349 0.121681
0.202227 0.691521
0.957105 0.261362
0.711982 0.831202
0.46686 0.401042
0.221738 0.970882
0.976615 0.540723
0.731493 0.110563
0.486371 0.680403
0.241248 0.250244
0.996126 0.820084
0.751004 0.389924
0.505881 0.959764
0.260759 0.529605
0.0156368 0.099445
0.770514 0.669285
0.525392 0.239126
0.28027 0.808966
0.0351474 0.378806
0.790025 0.948646
0.544903 0.518487
0.29978 0.088327
0.0546581 0.658167
0.809536 0.228008
0.564413 0.797848
0.319291 0.367688
0.0741688 0.937528
0.829046 0.507369
0.583924 0.0772091
0.338802 0.647049
0.0936794 0.21689
0.848557 0.78673
0.603435 0.35657
0.358312 0.926411
0.11319 0.496251
0.868068 0.0660911
0.622945 0.635931
0.377823 0.205772
0.132701 0.775612
0.887578 0.345452
0.642456 0.915293
0.397334 0.485133
0.152211 0.0549731
0.907089 0.624813
0.661967 0.194654
0.416844 0.764494
0.171722 0.334334
0.9266 0.904175
0.681477 0.474015
0.436355 0.0438552
0.191233 0.613695
0.94611 0.183536
0.700988 0.753376
0.455866 0.323216
0.210743 0.893057
0.965621 0.462897
0.720499 0.0327372
0.475376 0.602578
0.230254 0.172418
0.985132 0.742258
0.740009 0.312098
0.494887 0.881939
0.249765 0.451779
0.00464241 0.0216193
0.75952 0.59146
0.514398 0.1613
0.269275 0.73114
0.0241531 0.30098
0.779031 0.870821
0.533908 0.440661
0.288786 0.0105013
0.0436637 0.580342
0.798541 0.150182
0.553419 0.720022
0.308297 0.289862
0.0631744 0.859703
0.818052 0.429543
0.57293 0.999383
0.327807 0.569224
0.0826851 0.139064
0.837563 0.708904
0.59244 0.278744
0.347318 0.848585
0.102196 0.418425
0.857073 0.988265
0.611951 0.558106
0.366829 0.127946
0.121706 0.697786
0.876584 0.267627
0.631462 0.837467
0.386339 0.407307
0.141217 0.977147
0.896095 0.546988
0.650972 0.116828
0.40585 0.686668
0.160728 0.256509
0.915605 0.826349
0.670483 0.396189
0.425361 0.966029
0.180238 0.53587
0.935116 0.10571
0.689994 0.67555
0.444871 0.245391
0.199749 0.815231
0.954627 0.385071
0.709504 0.954911
0.464382 0.524752
0.21926 0.0945921
0.974137 0.664432
0.729015 0.234273
0.483893 0.804113
0.23877 0.373953
0.993648 0.943794
0.748526 0.513634
0.503403 0.0834741
0.258281 0.653314
0.0131587 0.223155
0.768036 0.792995
0.522914 0.362835
0.277792 0.932676
0.0326694 0.502516
0.787547 0.0723561
0.542425 0.642196
0.297302 0.212037
0.05218 0.781877
0.807058 0.351717
0.561935 0.921558
0.316813 0.491398
0.0716907 0.0612382
0.826568 0.631078
0.581446 0.200919
0.336324 0.770759
0.0912014 0.340599
0.846079 0.91044
0.600957 0.48028
0.355834 0.0501202
0.110712 0.61996
0.86559 0.189801
0.620467 0.759641
0.375345 0.329481
0.130223 0.899322
0.8851 0.469162
0.639978 0.0390022
0.394856 0.608843
0.149733 0.178683
0.904611 0.748523
0.659489 0.318363
0.414366 0.888204
0.169244 0.458044
0.924122 0.0278843
0.678999 0.597725
0.433877 0.167565
0.188755 0.737405
0.943632 0.307245
0.69851 0.877086
0.453388 0.446926
0.208265 0.0167663
0.963143 0.586607
0.718021 0.156447
0.472898 0.726287
0.227776 0.296127
0.982654 0.865968
0.737531 0.435808
0.492409 0.00564835
0.247287 0.575489
0.00216437 0.145329
0.757042 0.715169
0.51192 0.28501
0.266797 0.85485
0.021675 0.42469
0.776553 0.99453
0.53143 0.564371
0.286308 0.134211
0.0411857 0.704051
0.796063 0.273892
0.550941 0.843732
0.305819 0.413572
0.0606964 0.983412
0.815574 0.553253
0.570452 0.123093
0.325329 0.692933
0.080207 0.262774
0.835085 0.832614
0.589962 0.402454
0.34484 0.972294
0.0997177 0.542135
0.854595 0.111975
0.609473 0.681815
0.364351 0.251656
0.119228 0.821496
0.874106 0.391336
0.628984 0.961177
0.383861 0.531017
0.138739 0.100857
0.893617 0.670697
0.648494 0.240538
0.403372 0.810378
0.15825 0.380218
0.913127 0.950059
0.668005 0.519899
0.422883 0.0897391
0.17776 0.659579
0.932638 0.22942
0.687516 0.79926
0.442393 0.3691
0.197271 0.938941
0.952149 0.508781
0.707026 0.0786212
0.461904 0.648461
0.216782 0.218302
0.971659 0.788142
0.726537 0.357982
0.481415 0.927823
0.236292 0.497663
0.99117 0.0675032
0.746048 0.637343
0.500925 0.207184
0.255803 0.777024
0.0106807 0.346864
0.765558 0.916705
0.520436 0.486545
0.275314 0.0563852
0.0301913 0.626226
0.785069 0.196066
0.539947 0.765906
0.294824 0.335746
0.049702 0.905587
0.80458 0.475427
0.559457 0.0452673
0.314335 0.615108
0.0692127 0.184948
0.82409 0.754788
0.578968 0.324628
0.333846 0.894469
0.0887233 0.464309
0.843601 0.0341493
0.598479 0.60399
0.353356 0.17383
0.108234 0.74367
0.863112 0.31351
0.617989 0.883351
0.372867 0.453191
0.127745 0.0230313
0.882622 0.592872
0.6375 0.162712
0.392378 0.732552
0.147255 0.302393
0.902133 0.872233
0.657011 0.442073
0.411888 0.0119134
0.166766 0.581754
0.921644 0.151594
0.676521 0.721434
0.431399 0.291275
0.186277 0.861115
0.941154 0.430955
0.696032 0.000795417
0.45091 0.570636
0.205787 0.140476
0.960665 0.710316
0.715543 0.280157
0.47042 0.849997
0.225298 0.419837
0.980176 0.989677
0.735053 0.559518
0.489931 0.129358
0.244809 0.699198
0.999686 0.269039
0.754564 0.838879
0.509442 0.408719
0.264319 0.978559
0.019197 0.5484
0.774075 0.11824
0.528952 0.68808
0.28383 0.257921
0.0387077 0.827761
0.793585 0.397601
0.548463 0.967442
0.303341 0.537282
0.0582183 0.107122
0.813096 0.676962
0.567974 0.246803
0.322851 0.816643
0.077729 0.386483
0.832607 0.956324
0.587484 0.526164
0.342362 0.0960041
0.0972396 0.665844
0.852117 0.235685
0.606995 0.805525
0.361873 0.375365
0.11675 0.945206
0.871628 0.515046
0.626506 0.0848862
0.381383 0.654726
0.136261 0.224567
0.891139 0.794407
0.646016 0.364247
0.400894 0.934088
0.155772 0.503928
0.910649 0.0737682
0.665527 0.643609
0.420405 0.213449
0.175282 0.783289
0.93016 0.353129
0.685038 0.92297
0.439915 0.49281
0.194793 0.0626503
0.949671 0.632491
0.704548 0.202331
0.459426 0.772171
0.214304 0.342011
0.969181 0.911852
0.724059 0.481692
0.478937 0.0515323
0.233814 0.621373
0.988692 0.191213
0.74357 0.761053
0.498447 0.330893
0.253325 0.900734
0.00820263 0.470574
0.76308 0.0404143
0.517958 0.610255
0.272836 0.180095
0.0277133 0.749935
0.782591 0.319775
0.537469 0.889616
0.292346 0.459456
0.047224 0.0292964
0.802102 0.599137
0.556979 0.168977
0.311857 0.738817
0.0667346 0.308658
0.821612 0.878498
0.57649 0.448338
0.331368 0.0181784
0.0862453 0.588019
0.841123 0.157859
0.596001 0.727699
0.350878 0.29754
0.105756 0.86738
0.860634 0.43722
0.615511 0.00706044
0.370389 0.576901
0.125267 0.146741
0.880144 0.716581
0.635022 0.286422
0.3899 0.856262
0.144777 0.426102
0.899655 0.995942
0.654533 0.565783
0.40941 0.135623
0.164288 0.705463
0.919166 0.275304
0.674043 0.845144
0.428921 0.414984
0.183799 0.984825
0.938676 0.554665
0.693554 0.124505
0.448432 0.694345
0.203309 0.264186
0.958187 0.834026
0.713065 0.403866
0.467942 0.973707
0.22282 0.543547
0.977698 0.113387
0.732575 0.683227
0.487453 0.253068
0.242331 0.822908
0.997208 0.392748
0.752086 0.962589
0.506964 0.532429
0.261841 0.102269
0.0167189 0.672109
0.771597 0.24195
0.526474 0.81179
0.281352 0.38163
0.0362296 0.951471
0.791107 0.521311
0.545985 0.0911512
0.300863 0.660992
0.0557403 0.230832
0.810618 0.800672
0.565496 0.370512
0.320373 0.940353
0.0752509 0.510193
0.830129 0.0800332
0.585006 0.649874
0.339884 0.219714
0.0947616 0.789554
0.849639 0.359394
0.604517 0.929235
0.359395 0.499075
0.114272 0.0689153
0.86915 0.638756
0.624028 0.208596
0.378905 0.778436
0.133783 0.348276
0.888661 0.918117
0.643538 0.487957
0.398416 0.0577973
0.153294 0.627638
0.908171 0.197478
0.663049 0.767318
0.417927 0.337158
0.172804 0.906999
0.927682 0.476839
0.68256 0.0466794
0.437437 0.61652
0.192315 0.18636
0.947193 0.7562
0.70207 0.326041
0.456948 0.895881
0.211826 0.465721
0.966703 0.0355614
0.721581 0.605402
0.476459 0.175242
0.231336 0.745082
0.986214 0.314923
0.741092 0.884763
0.495969 0.454603
0.250847 0.0244434
0.00572459 0.594284
0.760602 0.164124
0.51548 0.733964
0.270358 0.303805
0.0252353 0.873645
0.780113 0.443485
0.534991 0.0133255
0.289868 0.583166
0.0447459 0.153006
0.799624 0.722846
0.554501 0.292687
0.309379 0.862527
0.0642566 0.432367
0.819134 0.00220751
0.574012 0.572048
0.32889 0.141888
0.0837673 0.711728
0.838645 0.281569
0.593523 0.851409
0.3484 0.421249
0.103278 0.99109
0.858156 0.56093
0.613033 0.13077
0.367911 0.70061
0.122789 0.270451
0.877666 0.840291
